date,open,high,low,close,volume
2025-09-22 22:25:45.957089,232.02,232.13,232.01,232.05,926642
2025-09-23 22:25:45.957089,237.95,239.01,236.85,237.2,1013822
2025-09-24 22:25:45.957089,235.04,238.88,229.13,236.38,1211900
2025-09-25 22:25:45.957089,232.71,234.4,232.71,234.06,1427920
2025-09-26 22:25:45.957089,232.61,233.77,228.23,232.74,1384463
2025-09-29 22:25:45.957089,229.02,230.43,228.06,229.4,1473352
2025-09-30 22:25:45.957089,225.94,226.12,225.87,225.9,695281
2025-10-01 22:25:45.957089,239.62,240.31,239.6,239.79,873827
2025-10-02 22:25:45.957089,241.6,241.91,230.48,238.17,773434
2025-10-03 22:25:45.957089,235.52,241.99,234.5,237.87,1124019
2025-10-06 22:25:45.957089,239.25,239.25,235.94,236.99,1448599
2025-10-07 22:25:45.957089,224.35,224.71,223.83,224.44,1218378
